# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 6.623939142485111,13.687964031615817,4.426716594281964,162.08725935650793,-2.079923624226469,2.9999999999998255,0.07049591577156922,-46.626315492827835,-8.38730696859538,-78.77437828553983
 6.629050197832171,13.698039603795062,4.423451470699964,162.04439136637865,-2.0645904581852883,2.9999999999998264,0.07342818291232305,-47.028935700175516,-8.67189345296933,-78.13086879681161
 6.634177773788618,13.70807030356336,4.420192284372997,161.99992557401234,-2.0492077303159473,3.0000000000000866,0.07644552751026917,-47.42955766447435,-8.961100427154326,-77.48055260149071
 6.639321780187845,13.718055154417936,4.416939111846638,161.95382961607095,-2.033775711118267,3.0000000000001728,0.07955225053408713,-47.82811812287203,-9.255179510287523,-76.82354204422833
 6.6444821256318445,13.72799317985602,4.413692029666465,161.90606969265164,-2.018294674786267,3.0000000000001723,0.0827528783031557,-48.22455413805188,-9.554391843747958,-76.1599494409223
 6.64965871743651,13.737883403374838,4.410451114378055,161.85661050613473,-2.0027648993722695,3.0000000000002576,0.0860521764148681,-48.618803108171484,-9.85900867025093,-75.48988707041077
 6.654851461574689,13.747724848471616,4.407216442526984,161.80541519665402,-1.9871866669577298,3.000000000000171,0.08945516655693796,-49.0108027767482,-10.169312010709481,-74.81346716545974
 6.660060262616888,13.757516538643584,4.403988090658831,161.75244527365422,-1.9715602638311347,2.9999999999999574,0.09296714326017165,-49.400491242490126,-10.485595361078351,-74.13080190295541
 6.665285023669494,13.767257497387966,4.400766135319171,161.69766054339826,-1.955885980673317,2.9999999999999574,0.09659369316647398,-49.787806969071134,-10.808164419917244,-73.44200339301995
 6.670525646310427,13.776946748201993,4.397550653053583,161.64101903223232,-1.9401641127505183,2.999999999999873,0.10034071395693753,-50.172688794848085,-11.137337898920094,-72.7471836674526
 6.675782030522067,13.78658331458289,4.394341720407642,161.58247690514074,-1.9243949601155972,2.999999999999958,0.10421443726717254,-50.55507594251899,-11.473448338321957,-72.04645466696152
 6.681054074621354,13.796166220027882,4.391139413926927,161.5219883795302,-1.908578827817738,2.9999999999998734,0.10822145091333953,-50.934908028720464,-11.816843028419646,-71.3399282275553
 6.686341675186906,13.8056944880342,4.387943810157015,161.45950563365008,-1.892716026121083,2.999999999999832,0.11236872429201633,-51.312125073562925,-12.167884953752964,-70.62771606602391
 6.691644726983019,13.81516714209907,4.3847549856434815,161.3949787094912,-1.8768068707327459,2.9999999999997486,0.11666363502989968,-51.6866675101022,-12.526953806846992,-69.90992976395607
 6.696963122880409,13.824583205719719,4.381573016931905,161.32835540975807,-1.8608516830405757,2.999999999999833,0.12111399894310244,-52.05847619374567,-12.894447113200302,-69.18668075116089
 6.702296753773523,13.833941702393373,4.378397980567862,161.25958118828547,-1.844850790361233,3.000000000000125,0.12572810067797216,-52.42749241159208,-13.270781358674494,-68.45808028734565
 6.707645508494278,13.843241655617263,4.37522995309693,161.18859903384515,-1.828804526198968,3.0000000000000413,0.1305147287231264,-52.793657891702836,-13.65639328523977,-67.72423944313097
 6.713009273722031,13.852482088888612,4.372069011064686,161.11534934640525,-1.8127132305157085,3.0,0.13548321128934498,-53.15691481230393,-14.051741198216968,-66.98526907926185
 6.718387933889632,13.861662025704648,4.3689152310167065,161.03976980573697,-1.7965772500129056,3.0000000000000413,0.14064345751414645,-53.517205810916586,-14.457306432366295,-66.24127982470218
 6.723781371085356,13.8707804895626,4.365768689498569,160.9617952314747,-1.780396938425734,3.0,0.14600599970342235,-53.874473993415485,-14.873594889768402,-65.4923820532935
